Order_ID,Cart_Value,Return_Rate,Pincode_Tier,Address_Quality,Is_COD,Is_RTO
ORD_07790,1639,0.27,2,4,0,0
ORD_07791,728,0.28,2,5,1,0
ORD_07792,352,0.05,1,10,0,0
ORD_07793,317,0.05,1,6,1,1
ORD_07794,463,0.38,3,5,0,1
ORD_07795,705,0.01,3,9,0,0
ORD_07796,1728,0.05,1,2,0,0
ORD_07797,250,0.08,1,6,1,0
ORD_07798,514,0.42,1,10,0,0
ORD_07799,746,0.26,2,2,1,0
ORD_07800,250,0.01,2,8,1,1
ORD_07801,341,0.02,1,8,0,0
ORD_07802,386,0.43,1,5,0,0
ORD_07803,351,0.29,3,10,1,0
ORD_07804,775,0.09,2,8,1,0
ORD_07805,584,0.05,2,5,0,0
ORD_07806,426,0.08,1,4,1,0
ORD_07807,936,0.17,2,9,1,1
ORD_07808,2639,0.13,2,8,0,0
ORD_07809,2468,0.02,2,4,1,0
ORD_07810,250,0.01,2,2,1,0
ORD_07811,1055,0.31,2,2,1,1
ORD_07812,576,0.18,2,2,1,0
ORD_07813,753,0.03,1,10,0,0
ORD_07814,483,0.05,3,8,1,0
ORD_07815,730,0.31,3,6,0,1
ORD_07816,750,0.37,2,1,1,1
ORD_07817,418,0.2,1,10,0,0
ORD_07818,324,0.2,1,4,0,0
ORD_07819,464,0.37,3,3,1,0
ORD_07820,802,0.13,3,10,0,0
ORD_07821,1074,0.14,1,7,1,0
ORD_07822,1316,0.1,2,10,0,0
ORD_07823,447,0.06,2,5,1,0
ORD_07824,834,0.02,1,1,0,0
ORD_07825,1436,0.11,2,6,1,0
ORD_07826,1689,0.07,2,4,1,0
ORD_07827,634,0.08,1,10,1,0
ORD_07828,557,0.28,1,6,0,0
ORD_07829,775,0.02,1,7,0,0
ORD_07830,265,0.08,3,9,0,0
ORD_07831,569,0.09,2,1,1,0
ORD_07832,1206,0.04,2,6,1,1
ORD_07833,1111,0.06,2,8,1,0
ORD_07834,535,0.06,3,4,0,1
ORD_07835,791,0.22,1,10,1,0
ORD_07836,343,0.19,1,9,1,0
ORD_07837,1167,0.11,1,4,0,1
ORD_07838,624,0.16,3,4,1,1
ORD_07839,533,0.16,2,9,0,0
ORD_07840,498,0.21,2,4,1,0
ORD_07841,632,0.33,1,9,1,1
ORD_07842,464,0.12,2,1,0,0
ORD_07843,1126,0.07,1,8,0,0
ORD_07844,484,0.41,2,2,0,1
ORD_07845,2378,0.09,1,8,0,0
ORD_07846,2147,0.06,2,5,1,1
ORD_07847,325,0.08,2,1,0,0
ORD_07848,703,0.01,3,1,1,0
ORD_07849,395,0.01,1,6,1,0
ORD_07850,512,0.39,2,1,1,0
ORD_07851,3300,0.04,3,2,0,0
ORD_07852,520,0.11,1,3,0,0
ORD_07853,887,0.05,2,2,0,1
ORD_07854,1025,0.04,2,9,1,0
ORD_07855,298,0.03,1,10,1,0
ORD_07856,335,0.31,1,6,1,0
ORD_07857,253,0.13,1,9,0,0
ORD_07858,327,0.14,2,5,0,0
ORD_07859,250,0.11,1,4,1,1
ORD_07860,1028,0.3,1,2,0,0
ORD_07861,3440,0.19,2,4,1,1
ORD_07862,748,0.03,1,8,0,0
ORD_07863,250,0.25,1,2,1,0
ORD_07864,397,0.23,1,8,0,0
ORD_07865,460,0.05,3,2,1,0
ORD_07866,294,0.27,1,1,1,0
ORD_07867,1323,0.14,1,4,0,0
ORD_07868,1271,0.22,1,7,1,0
ORD_07869,263,0.1,1,2,1,0
ORD_07870,1188,0.16,2,3,0,0
ORD_07871,2256,0.08,3,6,1,0
ORD_07872,3047,0.37,2,2,1,0
ORD_07873,6582,0.01,2,9,1,1
ORD_07874,323,0.03,1,6,1,0
ORD_07875,6370,0.04,1,6,1,0
ORD_07876,501,0.05,1,8,1,0
ORD_07877,414,0.07,2,1,1,0
ORD_07878,864,0.06,2,10,1,0
ORD_07879,417,0.29,1,3,1,1
ORD_07880,915,0.01,1,2,1,0
ORD_07881,250,0.18,1,1,0,0
ORD_07882,549,0.17,2,6,1,0
ORD_07883,1860,0.01,2,4,0,0
ORD_07884,635,0.02,2,6,0,0
ORD_07885,744,0.03,2,8,0,0
ORD_07886,972,0.27,1,7,0,0
ORD_07887,1696,0.28,3,3,1,1
ORD_07888,250,0.15,1,3,1,0
ORD_07889,1061,0.15,1,6,0,0
ORD_07890,536,0.01,3,1,0,0
ORD_07891,759,0.05,1,3,0,0
ORD_07892,1553,0.06,2,8,1,0
ORD_07893,255,0.08,3,3,1,1
ORD_07894,295,0.03,2,1,1,0
ORD_07895,250,0.06,1,10,1,0
ORD_07896,428,0.0,2,9,1,1
ORD_07897,1928,0.28,3,2,1,1
ORD_07898,603,0.12,2,7,1,0
ORD_07899,250,0.29,2,8,1,0
ORD_07900,450,0.23,3,3,0,0
ORD_07901,250,0.01,3,7,1,0
ORD_07902,270,0.01,2,10,1,1
ORD_07903,907,0.09,1,4,1,0
ORD_07904,260,0.01,2,2,1,0
ORD_07905,1619,0.0,1,4,1,0
ORD_07906,628,0.16,2,8,1,0
ORD_07907,712,0.09,1,2,1,0
ORD_07908,532,0.28,2,6,1,0
ORD_07909,1234,0.04,1,10,1,1
ORD_07910,1244,0.0,3,3,1,0
ORD_07911,869,0.03,1,3,1,0
ORD_07912,1045,0.08,1,6,1,1
ORD_07913,561,0.2,2,3,1,0
ORD_07914,1026,0.11,2,2,1,0
ORD_07915,507,0.37,2,2,1,0
ORD_07916,666,0.52,3,3,1,0
ORD_07917,533,0.07,2,2,0,0
ORD_07918,461,0.24,2,6,1,0
ORD_07919,383,0.11,1,4,0,1
ORD_07920,966,0.31,2,1,1,0
ORD_07921,1897,0.15,1,3,1,1
ORD_07922,1697,0.15,2,10,0,0
ORD_07923,250,0.0,3,3,0,0
ORD_07924,1865,0.17,2,4,1,1
ORD_07925,515,0.02,3,6,1,0
ORD_07926,1075,0.17,2,1,1,0
ORD_07927,322,0.09,2,2,1,0
ORD_07928,745,0.02,2,10,0,0
ORD_07929,854,0.17,2,3,0,1
ORD_07930,250,0.05,1,5,1,1
ORD_07931,1082,0.05,1,7,1,0
ORD_07932,1952,0.06,1,1,0,0
ORD_07933,578,0.04,3,2,0,0
ORD_07934,1974,0.03,1,4,1,0
ORD_07935,571,0.18,2,10,0,0
ORD_07936,1312,0.01,2,1,0,0
ORD_07937,250,0.22,2,1,0,0
ORD_07938,4605,0.05,2,9,0,0
ORD_07939,2200,0.01,1,6,1,0
ORD_07940,529,0.12,3,2,1,1
ORD_07941,250,0.23,3,10,1,0
ORD_07942,837,0.27,2,7,0,0
ORD_07943,250,0.19,3,10,0,0
ORD_07944,949,0.07,1,6,1,1
ORD_07945,924,0.54,1,6,1,0
ORD_07946,313,0.08,2,8,1,0
ORD_07947,1630,0.03,3,10,1,0
ORD_07948,1267,0.18,1,3,1,1
ORD_07949,1451,0.1,2,10,1,0
ORD_07950,669,0.03,1,2,1,0
ORD_07951,250,0.21,3,9,1,1
ORD_07952,1454,0.2,2,5,1,0
ORD_07953,535,0.1,1,6,1,0
ORD_07954,250,0.06,3,7,1,0
ORD_07955,1961,0.22,1,2,1,0
ORD_07956,3567,0.07,2,6,1,0
ORD_07957,643,0.2,1,1,1,0
ORD_07958,3741,0.6,1,9,1,0
ORD_07959,715,0.08,1,6,1,0
ORD_07960,490,0.08,1,7,1,0
ORD_07961,401,0.15,3,5,0,0
ORD_07962,2464,0.1,2,2,1,1
ORD_07963,356,0.11,1,4,0,0
ORD_07964,1197,0.28,2,5,1,1
ORD_07965,425,0.19,2,10,1,1
ORD_07966,460,0.09,3,2,1,1
ORD_07967,1516,0.29,2,9,1,1
ORD_07968,490,0.2,2,2,1,0
ORD_07969,481,0.0,1,2,1,0
ORD_07970,1646,0.07,1,2,1,0
ORD_07971,2387,0.14,2,2,0,1
ORD_07972,1114,0.11,2,5,1,0
ORD_07973,393,0.47,2,7,1,1
ORD_07974,442,0.03,2,1,1,0
ORD_07975,709,0.09,2,9,1,0
ORD_07976,859,0.07,3,6,1,0
ORD_07977,301,0.01,3,1,0,0
ORD_07978,1186,0.06,2,1,0,0
ORD_07979,712,0.32,2,9,0,0
ORD_07980,250,0.12,2,9,0,1
ORD_07981,316,0.02,1,1,0,0
ORD_07982,444,0.08,3,1,1,0
ORD_07983,627,0.25,1,5,1,0
ORD_07984,3015,0.01,2,5,0,0
ORD_07985,804,0.1,1,7,1,0
ORD_07986,339,0.01,2,4,0,0
ORD_07987,793,0.31,1,10,0,1
ORD_07988,501,0.05,3,1,0,1
ORD_07989,862,0.04,1,6,1,0
ORD_07990,1058,0.11,3,10,1,0
ORD_07991,1750,0.05,3,3,0,0
ORD_07992,652,0.16,2,7,1,0
ORD_07993,2468,0.08,2,1,0,0
ORD_07994,1375,0.09,1,4,0,0
ORD_07995,377,0.12,3,10,0,0
ORD_07996,3896,0.4,2,9,0,1
ORD_07997,864,0.04,1,10,1,0
ORD_07998,341,0.04,2,6,1,0
ORD_07999,2495,0.28,1,2,0,1
ORD_08000,3505,0.04,2,6,0,0
ORD_08001,647,0.3,1,9,1,0
ORD_08002,444,0.25,2,1,0,0
ORD_08003,579,0.19,2,5,1,0
ORD_08004,1178,0.12,1,8,1,0
ORD_08005,1848,0.12,3,7,0,1
ORD_08006,1049,0.05,2,10,0,0
ORD_08007,721,0.21,2,2,0,1
ORD_08008,2204,0.24,3,8,1,1
ORD_08009,517,0.36,3,9,1,0
ORD_08010,1517,0.46,2,10,1,1
ORD_08011,528,0.23,1,8,1,1
ORD_08012,939,0.08,2,6,1,0
ORD_08013,607,0.17,3,9,1,0
ORD_08014,636,0.41,2,8,1,0
ORD_08015,491,0.06,2,4,0,0
ORD_08016,1950,0.42,3,6,1,0
ORD_08017,370,0.16,1,5,1,0
ORD_08018,367,0.09,1,10,0,0
ORD_08019,3629,0.21,3,9,1,0
ORD_08020,1454,0.02,1,4,0,0
ORD_08021,250,0.09,1,1,1,0
ORD_08022,423,0.06,3,9,1,0
ORD_08023,250,0.42,2,9,0,1
ORD_08024,310,0.15,2,7,1,1
ORD_08025,250,0.35,2,5,0,1
ORD_08026,596,0.24,1,7,1,0
ORD_08027,266,0.04,2,9,1,1
ORD_08028,697,0.09,2,3,1,1
ORD_08029,250,0.09,1,5,0,0
ORD_08030,710,0.01,2,3,1,1
ORD_08031,477,0.29,1,8,0,0
ORD_08032,2211,0.16,1,1,0,0
ORD_08033,2057,0.0,1,4,0,0
ORD_08034,1246,0.62,2,7,1,1
ORD_08035,512,0.21,3,9,0,0
ORD_08036,3256,0.27,2,10,0,0
ORD_08037,250,0.12,1,2,1,0
ORD_08038,250,0.1,1,9,0,0
ORD_08039,622,0.31,2,6,1,1
ORD_08040,4036,0.62,1,7,1,1
ORD_08041,565,0.14,1,4,0,0
ORD_08042,574,0.0,2,5,1,0
ORD_08043,250,0.57,2,1,1,0
ORD_08044,1417,0.06,3,4,1,1
ORD_08045,1425,0.07,3,8,1,0
ORD_08046,1250,0.33,1,6,1,1
ORD_08047,402,0.11,2,7,1,0
ORD_08048,377,0.02,2,1,1,0
ORD_08049,250,0.22,1,7,1,1
ORD_08050,711,0.01,2,6,0,0
ORD_08051,280,0.03,1,4,1,0
ORD_08052,259,0.22,1,2,1,0
ORD_08053,473,0.01,1,2,1,1
ORD_08054,449,0.09,3,7,1,1
ORD_08055,432,0.04,3,3,1,0
ORD_08056,965,0.06,2,2,1,0
ORD_08057,708,0.01,1,10,1,0
ORD_08058,528,0.11,1,3,1,1
ORD_08059,770,0.18,2,10,0,0
ORD_08060,300,0.19,2,2,1,0
ORD_08061,723,0.11,2,3,1,0
ORD_08062,750,0.14,1,5,1,1
ORD_08063,250,0.16,2,10,1,0
ORD_08064,1475,0.12,3,10,0,0
ORD_08065,328,0.15,1,10,0,0
ORD_08066,714,0.09,2,5,1,0
ORD_08067,1688,0.12,1,7,1,0
ORD_08068,1394,0.05,1,10,1,0
ORD_08069,683,0.02,3,3,0,0
ORD_08070,497,0.17,2,3,0,0
ORD_08071,1419,0.07,2,7,1,0
ORD_08072,1141,0.05,1,6,1,1
ORD_08073,405,0.08,3,6,0,0
ORD_08074,352,0.34,1,4,1,1
ORD_08075,250,0.0,1,4,1,0
ORD_08076,752,0.33,3,2,1,0
ORD_08077,622,0.08,3,6,0,1
ORD_08078,1650,0.15,2,10,1,0
ORD_08079,886,0.02,2,3,1,1
ORD_08080,1934,0.43,1,6,0,0
ORD_08081,380,0.15,3,3,0,1
ORD_08082,1653,0.18,2,3,1,1
ORD_08083,435,0.03,1,1,1,0
ORD_08084,1239,0.08,1,5,1,1
ORD_08085,250,0.03,1,2,1,0
ORD_08086,802,0.04,1,10,1,0
ORD_08087,250,0.02,1,2,1,0
ORD_08088,537,0.19,1,9,1,0
ORD_08089,946,0.23,1,2,0,0
ORD_08090,438,0.02,1,2,0,0
ORD_08091,287,0.04,1,6,1,1
ORD_08092,1308,0.13,1,10,0,0
ORD_08093,612,0.24,1,1,0,0
ORD_08094,449,0.08,1,8,0,0
ORD_08095,687,0.08,2,1,1,1
ORD_08096,5482,0.15,2,9,0,1
ORD_08097,1673,0.01,1,4,1,0
ORD_08098,1685,0.01,1,3,1,0
ORD_08099,942,0.15,3,7,1,1
ORD_08100,759,0.13,2,8,0,0
ORD_08101,250,0.03,2,5,0,0
ORD_08102,386,0.24,2,3,0,0
ORD_08103,452,0.02,1,4,0,0
ORD_08104,250,0.33,2,10,0,0
ORD_08105,263,0.02,2,6,1,0
ORD_08106,250,0.12,1,5,0,0
ORD_08107,645,0.28,2,4,1,1
ORD_08108,1280,0.12,2,3,1,0
ORD_08109,1612,0.03,1,6,1,0
ORD_08110,926,0.13,1,7,1,1
ORD_08111,307,0.22,1,2,1,0
ORD_08112,250,0.13,1,6,0,1
ORD_08113,250,0.19,1,3,0,0
ORD_08114,250,0.08,1,10,0,0
ORD_08115,326,0.07,1,8,1,0
ORD_08116,585,0.15,3,2,1,1
ORD_08117,295,0.09,2,5,0,0
ORD_08118,872,0.17,2,8,1,0
ORD_08119,552,0.36,1,9,0,1
ORD_08120,670,0.05,1,7,1,0
ORD_08121,1656,0.19,2,9,1,0
ORD_08122,258,0.04,1,9,1,1
ORD_08123,929,0.0,1,8,1,0
ORD_08124,657,0.01,3,7,0,0
ORD_08125,509,0.02,1,6,1,1
ORD_08126,1350,0.34,1,3,0,0
ORD_08127,1343,0.09,3,8,0,0
ORD_08128,311,0.06,1,3,1,0
ORD_08129,574,0.17,2,9,1,0
ORD_08130,832,0.03,3,9,1,0
ORD_08131,534,0.39,1,10,1,0
ORD_08132,1062,0.26,3,10,0,0
ORD_08133,832,0.08,2,9,1,0
ORD_08134,2881,0.09,3,4,1,0
ORD_08135,250,0.11,1,9,1,0
ORD_08136,603,0.2,3,2,0,0
ORD_08137,321,0.1,2,1,1,0
ORD_08138,1078,0.18,2,8,1,0
ORD_08139,250,0.07,3,6,0,0
ORD_08140,877,0.49,2,10,1,1
ORD_08141,401,0.14,1,9,1,0
ORD_08142,369,0.08,1,9,0,0
ORD_08143,250,0.21,1,3,1,0
ORD_08144,458,0.01,2,2,1,1
ORD_08145,1583,0.16,3,7,0,0
ORD_08146,651,0.43,2,5,0,1
ORD_08147,1098,0.07,2,10,0,0
ORD_08148,2519,0.0,2,6,1,0
ORD_08149,821,0.0,1,5,1,0
ORD_08150,425,0.1,2,4,1,1
ORD_08151,966,0.19,1,1,1,0
ORD_08152,430,0.01,1,4,1,0
ORD_08153,444,0.06,2,10,1,1
ORD_08154,250,0.0,1,3,0,1
ORD_08155,1395,0.13,1,3,1,0
ORD_08156,488,0.16,2,5,1,0
ORD_08157,769,0.14,2,1,0,0
ORD_08158,290,0.01,2,6,1,1
ORD_08159,942,0.28,3,2,1,0
ORD_08160,361,0.19,2,1,1,0
ORD_08161,593,0.07,2,8,1,1
ORD_08162,1342,0.41,1,10,1,1
ORD_08163,1252,0.14,2,3,1,0
ORD_08164,653,0.36,1,6,0,0
ORD_08165,250,0.17,2,2,1,0
ORD_08166,7289,0.07,1,5,1,1
ORD_08167,2688,0.18,1,9,1,0
ORD_08168,1185,0.01,2,7,0,0
ORD_08169,364,0.1,2,4,0,0
ORD_08170,607,0.01,1,3,0,0
ORD_08171,430,0.16,2,9,1,0
ORD_08172,1828,0.03,2,4,0,0
ORD_08173,820,0.05,2,5,1,1
ORD_08174,355,0.2,1,6,1,0
ORD_08175,456,0.14,2,10,0,0
ORD_08176,1631,0.18,1,5,1,1
ORD_08177,2392,0.01,1,9,1,0
ORD_08178,2258,0.03,2,1,0,0
ORD_08179,1218,0.02,1,6,1,0
ORD_08180,543,0.24,2,4,1,1
ORD_08181,250,0.13,3,4,1,0
ORD_08182,843,0.0,2,3,1,0
ORD_08183,664,0.03,2,5,0,0
ORD_08184,743,0.22,2,8,1,0
ORD_08185,694,0.21,3,4,0,0
ORD_08186,250,0.0,1,7,1,1
ORD_08187,1038,0.07,2,8,0,0
ORD_08188,1102,0.0,2,5,0,0
ORD_08189,1148,0.2,3,10,0,0
ORD_08190,1418,0.11,1,1,1,1
ORD_08191,1078,0.07,1,8,1,0
ORD_08192,479,0.27,3,10,1,0
ORD_08193,628,0.05,1,3,1,0
ORD_08194,715,0.44,1,4,0,0
ORD_08195,724,0.05,2,10,1,0
ORD_08196,1478,0.23,2,7,0,1
ORD_08197,1113,0.25,3,9,0,1
ORD_08198,3504,0.28,2,4,0,1
ORD_08199,3886,0.01,2,4,0,0
ORD_08200,708,0.15,1,6,0,0
ORD_08201,250,0.21,2,9,0,0
ORD_08202,1789,0.06,1,4,1,0
ORD_08203,431,0.26,1,10,1,1
ORD_08204,350,0.05,3,8,0,0
ORD_08205,483,0.24,1,3,1,0
ORD_08206,465,0.12,2,2,0,0
ORD_08207,1085,0.16,3,4,1,0
ORD_08208,250,0.09,1,4,0,0
ORD_08209,280,0.26,1,7,1,0
ORD_08210,875,0.11,2,7,1,0
ORD_08211,1094,0.21,1,9,1,0
ORD_08212,1111,0.41,2,10,0,0
ORD_08213,354,0.36,1,2,0,0
ORD_08214,304,0.05,3,4,1,0
ORD_08215,443,0.38,3,3,1,0
ORD_08216,805,0.1,3,3,1,0
ORD_08217,2182,0.07,1,7,1,0
ORD_08218,250,0.08,1,10,0,0
ORD_08219,557,0.12,1,6,0,0
ORD_08220,250,0.07,2,3,1,0
ORD_08221,250,0.32,1,8,1,1
ORD_08222,1441,0.09,3,8,1,0
ORD_08223,1028,0.08,2,7,1,0
ORD_08224,952,0.45,2,9,0,0
ORD_08225,1389,0.17,2,3,1,1
ORD_08226,453,0.07,2,5,1,0
ORD_08227,470,0.34,1,6,1,0
ORD_08228,3822,0.05,1,9,0,0
ORD_08229,546,0.04,2,4,1,0
ORD_08230,1197,0.03,2,5,0,0
ORD_08231,668,0.01,1,9,1,0
ORD_08232,250,0.25,3,4,0,0
ORD_08233,250,0.05,3,2,1,1
ORD_08234,418,0.08,1,9,1,0
ORD_08235,1548,0.27,2,3,1,1
ORD_08236,1249,0.02,1,6,1,0
ORD_08237,1381,0.15,1,9,1,0
ORD_08238,301,0.24,3,3,1,0
ORD_08239,2422,0.34,3,8,0,1
ORD_08240,307,0.04,2,9,1,0
ORD_08241,788,0.26,3,3,0,1
ORD_08242,659,0.27,2,3,1,1
ORD_08243,578,0.44,2,4,1,1
ORD_08244,1940,0.0,2,1,0,0
ORD_08245,378,0.06,1,2,1,0
ORD_08246,250,0.36,1,1,1,0
ORD_08247,675,0.01,2,3,1,0
ORD_08248,483,0.58,2,6,1,0
ORD_08249,9916,0.1,2,8,1,0
ORD_08250,1142,0.03,2,5,1,0
ORD_08251,479,0.23,1,8,1,0
ORD_08252,285,0.16,1,6,1,0
ORD_08253,250,0.24,2,1,1,0
ORD_08254,292,0.23,1,3,0,1
ORD_08255,729,0.11,3,2,0,1
ORD_08256,2083,0.24,2,6,1,1
ORD_08257,1631,0.31,1,8,0,1
ORD_08258,798,0.02,2,6,1,0
ORD_08259,513,0.02,2,4,1,0
ORD_08260,824,0.07,2,4,1,0
ORD_08261,439,0.11,3,9,1,0
ORD_08262,2629,0.09,2,1,1,0
ORD_08263,571,0.11,3,2,0,0
ORD_08264,620,0.02,3,4,1,0
ORD_08265,250,0.15,1,3,0,0
ORD_08266,568,0.22,1,9,1,0
ORD_08267,1298,0.17,2,5,1,0
ORD_08268,283,0.33,2,8,0,1
ORD_08269,364,0.05,3,4,0,0
ORD_08270,1254,0.08,2,4,0,0
ORD_08271,250,0.27,2,10,1,0
ORD_08272,1550,0.33,2,3,1,0
ORD_08273,434,0.04,2,9,1,0
ORD_08274,487,0.0,1,10,1,0
ORD_08275,270,0.04,1,2,0,0
ORD_08276,900,0.18,2,3,1,1
ORD_08277,4759,0.11,2,3,1,0
ORD_08278,1242,0.11,2,3,1,0
ORD_08279,333,0.16,1,4,0,0
ORD_08280,1649,0.16,1,5,0,1
ORD_08281,516,0.13,2,6,0,0
ORD_08282,1997,0.04,3,5,1,0
ORD_08283,1268,0.04,3,9,0,0
ORD_08284,250,0.11,2,7,1,0
ORD_08285,297,0.18,3,7,0,1
ORD_08286,1415,0.04,1,7,0,0
ORD_08287,750,0.05,3,7,0,0
ORD_08288,293,0.02,2,2,1,0
ORD_08289,400,0.0,2,8,1,0
ORD_08290,250,0.02,1,10,1,0
ORD_08291,619,0.01,3,1,0,1
ORD_08292,3899,0.09,2,6,0,0
ORD_08293,1266,0.01,1,3,1,0
ORD_08294,3836,0.1,1,6,1,0
ORD_08295,1347,0.12,1,6,1,0
ORD_08296,1513,0.09,2,8,1,0
ORD_08297,3226,0.08,1,4,0,0
ORD_08298,899,0.2,2,3,1,0
ORD_08299,572,0.29,3,2,0,1
ORD_08300,1519,0.1,3,6,1,1
ORD_08301,2128,0.09,1,3,1,1
ORD_08302,453,0.13,1,4,1,0
ORD_08303,373,0.01,1,9,1,0
ORD_08304,743,0.03,1,7,1,0
ORD_08305,1293,0.21,3,1,0,0
ORD_08306,1259,0.04,2,4,1,1
ORD_08307,250,0.01,2,8,1,0
ORD_08308,3069,0.03,1,10,1,0
ORD_08309,398,0.06,2,4,1,0
ORD_08310,538,0.09,3,1,1,0
ORD_08311,323,0.03,2,10,1,0
ORD_08312,5759,0.2,3,2,1,1
ORD_08313,807,0.35,1,5,0,1
ORD_08314,336,0.32,1,6,0,0
ORD_08315,1327,0.11,3,1,1,1
ORD_08316,1230,0.04,2,5,0,0
ORD_08317,572,0.37,1,8,1,1
ORD_08318,1303,0.2,1,8,0,0
ORD_08319,343,0.0,2,2,0,0
ORD_08320,448,0.03,2,9,1,1
ORD_08321,250,0.1,3,2,0,0
ORD_08322,250,0.21,1,4,0,1
ORD_08323,2824,0.2,2,10,0,0
ORD_08324,2472,0.02,2,4,0,1
ORD_08325,701,0.05,2,4,1,1
ORD_08326,2515,0.16,2,7,1,0
ORD_08327,585,0.19,2,8,1,1
ORD_08328,547,0.03,1,8,1,0
ORD_08329,695,0.14,2,4,1,0
ORD_08330,601,0.05,1,4,1,1
ORD_08331,559,0.32,1,6,0,0
ORD_08332,1660,0.05,1,9,0,0
ORD_08333,750,0.09,1,5,1,1
ORD_08334,1176,0.11,2,2,0,0
ORD_08335,1517,0.08,1,9,0,0
ORD_08336,907,0.01,2,9,0,0
ORD_08337,306,0.03,3,1,1,1
ORD_08338,250,0.13,1,9,1,1
ORD_08339,749,0.39,1,7,1,0
ORD_08340,579,0.27,2,1,0,0
ORD_08341,713,0.14,1,2,1,1
ORD_08342,656,0.0,2,2,1,0
ORD_08343,5254,0.21,1,8,0,0
ORD_08344,250,0.07,1,1,1,0
ORD_08345,250,0.22,3,3,1,0
ORD_08346,867,0.29,1,1,1,0
ORD_08347,492,0.26,1,5,1,1
ORD_08348,856,0.2,1,4,0,0
ORD_08349,1061,0.47,1,3,0,0
ORD_08350,1858,0.17,1,8,0,0
ORD_08351,250,0.11,1,7,1,0
ORD_08352,426,0.01,2,4,1,1
ORD_08353,937,0.03,2,1,0,0
ORD_08354,1231,0.18,2,7,0,0
ORD_08355,3845,0.37,2,3,0,0
ORD_08356,1428,0.21,3,5,0,0
ORD_08357,635,0.08,3,8,0,0
ORD_08358,326,0.04,2,9,1,0
ORD_08359,423,0.33,3,10,0,0
ORD_08360,413,0.44,2,10,1,0
ORD_08361,1123,0.02,2,7,1,0
ORD_08362,816,0.04,2,6,1,0
ORD_08363,250,0.31,3,5,0,1
ORD_08364,469,0.01,2,5,1,1
ORD_08365,1342,0.1,2,4,1,1
ORD_08366,881,0.37,2,7,0,0
ORD_08367,1048,0.04,3,1,0,0
ORD_08368,903,0.25,3,3,1,0
ORD_08369,2443,0.05,1,6,1,0
ORD_08370,803,0.09,2,10,1,0
ORD_08371,488,0.01,1,1,1,1
ORD_08372,319,0.31,1,7,1,0
ORD_08373,812,0.34,3,2,0,1
ORD_08374,250,0.13,2,7,1,0
ORD_08375,573,0.19,1,4,1,0
ORD_08376,564,0.06,2,9,1,0
ORD_08377,250,0.21,2,5,1,0
ORD_08378,316,0.02,1,1,0,1
ORD_08379,1271,0.16,1,4,0,0
ORD_08380,799,0.1,2,4,1,0
ORD_08381,721,0.12,1,4,1,0
ORD_08382,849,0.18,1,3,1,1
ORD_08383,716,0.25,1,3,0,1
ORD_08384,1797,0.07,3,10,1,0
ORD_08385,734,0.03,1,5,0,0
ORD_08386,250,0.17,3,5,1,0
ORD_08387,2450,0.13,2,2,1,0
ORD_08388,894,0.15,1,10,1,0
ORD_08389,415,0.01,2,10,1,0
ORD_08390,250,0.03,2,9,1,0
ORD_08391,912,0.01,3,3,0,0
ORD_08392,605,0.36,3,4,1,1
ORD_08393,2343,0.29,1,2,0,0
ORD_08394,504,0.33,2,8,1,0
ORD_08395,340,0.28,1,7,1,0
ORD_08396,1361,0.06,1,3,1,0
ORD_08397,1394,0.31,1,5,0,0
ORD_08398,761,0.03,2,1,0,0
ORD_08399,1142,0.03,1,6,1,0
ORD_08400,645,0.11,2,10,1,0
ORD_08401,801,0.42,3,6,0,0
ORD_08402,1689,0.09,2,5,1,0
ORD_08403,1096,0.24,3,9,0,0
ORD_08404,580,0.03,1,4,1,0
ORD_08405,1962,0.22,2,2,1,1
ORD_08406,250,0.16,3,7,0,0
ORD_08407,3434,0.0,1,5,1,0
ORD_08408,250,0.1,2,7,0,0
ORD_08409,402,0.06,1,7,1,0
ORD_08410,643,0.1,2,7,1,1
ORD_08411,591,0.09,2,3,1,1
ORD_08412,1487,0.11,3,5,0,0
ORD_08413,285,0.03,2,1,1,0
ORD_08414,819,0.1,3,6,1,0
ORD_08415,418,0.22,1,4,1,0
ORD_08416,842,0.1,2,2,0,0
ORD_08417,631,0.06,2,3,1,0
ORD_08418,716,0.2,2,3,1,0
ORD_08419,428,0.04,2,1,1,0
ORD_08420,442,0.0,3,7,1,0
ORD_08421,836,0.29,1,10,0,0
ORD_08422,1415,0.14,1,3,0,0
ORD_08423,412,0.25,3,7,1,1
ORD_08424,331,0.01,2,10,0,0
ORD_08425,1086,0.18,2,10,1,0
ORD_08426,648,0.04,1,9,1,0
ORD_08427,1292,0.06,1,6,1,0
ORD_08428,322,0.2,1,8,1,0
ORD_08429,250,0.09,1,1,1,0
ORD_08430,434,0.05,2,8,1,0
ORD_08431,360,0.42,2,8,1,1
ORD_08432,624,0.12,3,3,1,0
ORD_08433,399,0.0,1,6,0,0
ORD_08434,1203,0.19,1,6,1,0
ORD_08435,528,0.19,2,7,1,0
ORD_08436,750,0.36,1,3,1,1
ORD_08437,754,0.16,3,10,1,1
ORD_08438,777,0.2,2,1,1,1
ORD_08439,652,0.05,3,9,0,0
ORD_08440,1000,0.04,1,6,1,1
ORD_08441,351,0.34,1,5,0,0
ORD_08442,2037,0.13,1,2,1,1
ORD_08443,550,0.01,1,4,1,0
